"node_id","longitude","latitude","altitude"
65283242,-122.397147,37.7740381,3
300752507,-122.426661,37.7363175,83
259459402,-122.390592,37.6882456,2
300752544,-122.426318,37.7361138,83
300752568,-122.425378,37.7376688,67
65283366,-122.392524,37.751389,21
65283375,-122.391999,37.751673,15
65283381,-122.392071,37.7505268,10
258967873,-122.426545,37.767058,36
258967874,-122.426452,37.766273,35
258967875,-122.426404,37.765773,31
258967876,-122.426295,37.764649,26
258967877,-122.426233,37.763988,26
65283387,-122.387796,37.770748,3
258967878,-122.426142,37.763031,25
258967879,-122.426059,37.762162,23
258967880,-122.42599,37.761432,22
258967881,-122.425834,37.7598295,21
258967882,-122.425758,37.759033,26
258967883,-122.425687,37.758247,31
258967884,-122.425616,37.7574325,38
258967885,-122.425539,37.7566345,54
65283395,-122.38742,37.7733953,3
258967886,-122.425382,37.7550335,49
258967887,-122.425232,37.7534375,41
258967888,-122.425076,37.7518265,48
258967889,-122.424919,37.750237,59
258967890,-122.424998,37.7510375,59
258967891,-122.424761,37.7486375,58
258967892,-122.424841,37.7494395,65
258967893,-122.424605,37.7470395,43
258967894,-122.4247,37.747836,49
258967895,-122.424458,37.7454365,33
258967896,-122.424531,37.7462385,36
258967897,-122.424303,37.7438405,34
258967898,-122.424379,37.7446405,35
258967899,-122.424226,37.743039,38
65283411,-122.403779,37.767527,6
338899630,-122.45014,37.7220391,95
65283419,-122.458827,37.790784,113
65283435,-122.459484,37.7896484,101
65283442,-122.450353,37.793321,53
65283457,-122.450298,37.793638,67
258869648,-122.470866,37.7686539,93
65283475,-122.392447,37.756436,11
259459555,-122.391811,37.6936384,4
65381809,-122.473758,37.7046097,54
65283492,-122.392123,37.7534973,13
54763573,-122.400173,37.7742486,2
65381822,-122.47237,37.7021582,56
65283505,-122.392745,37.753647,15
258869679,-122.470763,37.7685589,93
65381824,-122.472615,37.7029749,58
258869685,-122.470943,37.7685928,93
258869686,-122.470909,37.7686403,93
65283514,-122.390683,37.752663,10
65381842,-122.474864,37.7033077,46
65283528,-122.391991,37.7558297,8
258869705,-122.470954,37.7683587,87
259754578,-122.392614,37.71132,24
259754579,-122.392566,37.7112234,24
259754581,-122.392667,37.7112261,24
300752772,-122.422284,37.745589,30
65283592,-122.394149,37.7659897,4
258869780,-122.470355,37.7684089,84
65283619,-122.39304,37.763143,15
65283620,-122.392996,37.7627917,13
65283638,-122.393174,37.764056,5
65283647,-122.392586,37.760911,39
338899861,-122.451688,37.7229922,93
65283652,-122.452992,37.795716,24
65283656,-122.453037,37.796558,20
300752872,-122.423608,37.7591649,19
258869831,-122.471655,37.7684707,89
258869834,-122.471784,37.7682265,89
258869845,-122.471209,37.7678058,87
65283675,-122.441319,37.767811,112
65283690,-122.441642,37.7669304,139
65283700,-122.441985,37.766394,158
65283704,-122.442308,37.766144,139
65283711,-122.442811,37.766011,144
65283717,-122.407087,37.7691377,13
65283732,-122.40867,37.7706121,7
65283737,-122.408542,37.7712863,8
258968238,-122.424541,37.7697281,33
258968240,-122.424356,37.76801,32
258968241,-122.424215,37.7664084,23
258968242,-122.424052,37.7647936,21
300752968,-122.423451,37.7575649,33
258968243,-122.423901,37.763174,22
258968244,-122.423743,37.7615706,17
258968245,-122.423599,37.7599724,15
258968246,-122.423446,37.7583868,25
258968247,-122.423283,37.7567785,42
258968248,-122.423138,37.7551715,46
258869931,-122.471782,37.7673483,84
65283758,-122.410005,37.7691785,11
258968249,-122.422985,37.7535715,37
258968250,-122.422831,37.751959,34
258968251,-122.422677,37.750375,45
258968252,-122.422522,37.7487755,48
258968253,-122.42243,37.748073,39
258968254,-122.42232,37.7471765,35
65283764,-122.409736,37.770349,11
65283776,-122.408149,37.7697206,8
258869953,-122.472768,37.766852,93
258869960,-122.472004,37.7670593,84
258869964,-122.471903,37.7683868,89
65283808,-122.405439,37.7697619,3
65283845,-122.399614,37.719223,39
65283861,-122.454467,37.743718,175
65283863,-122.453773,37.743219,178
65283873,-122.398914,37.718792,39
65283876,-122.399008,37.7193255,39
338900105,-122.444669,37.7230363,61
65283898,-122.465685,37.747485,232
65283903,-122.465563,37.746812,218
65283909,-122.465404,37.745978,187
293575987,-122.44919,37.7982586,22
65283914,-122.40504,37.7448259,35
65283921,-122.404169,37.74611,31
293575999,-122.448855,37.7982586,22
293576002,-122.448726,37.7981501,19
300753144,-122.422361,37.7463765,33
65283935,-122.403561,37.747762,3
65283951,-122.403419,37.749192,4
65283986,-122.493735,37.7332126,33
65283993,-122.491984,37.733902,36
65284000,-122.493658,37.7321265,28
65284015,-122.415718,37.769634,8
65284066,-122.404763,37.7489108,7
65284068,-122.405075,37.748873,7
65284109,-122.468112,37.769263,82
65284110,-122.469554,37.7697108,80
65284119,-122.40112,37.7216525,30
65284149,-122.399655,37.717543,44
258280441,-122.496809,37.7020786,68
65284175,-122.38314,37.7622,2
65284179,-122.384042,37.762067,3
65284181,-122.384657,37.762019,3
65284184,-122.38496,37.762174,-3
65284190,-122.455863,37.796555,37
65284196,-122.456267,37.796354,37
65284336,-122.465229,37.798191,63
65284356,-122.46269,37.7998958,42
65284362,-122.462765,37.800862,32
65284365,-122.463744,37.801422,27
258280670,-122.495056,37.6983828,65
65284404,-122.465893,37.799091,47
65284408,-122.463545,37.801638,27
65284418,-122.429391,37.734636,81
65284433,-122.431595,37.733765,72
65284442,-122.438074,37.729585,59
65284445,-122.439567,37.728657,51
65284458,-122.440118,37.727925,50
65284461,-122.440968,37.726689,52
65284488,-122.440079,37.712788,73
65284490,-122.439589,37.711615,86
65284494,-122.439224,37.7107838,97
65284500,-122.439069,37.713087,72
65284502,-122.438563,37.711888,83
65284511,-122.392937,37.786068,20
65284525,-122.392042,37.7853863,25
65284542,-122.384718,37.7614811,1
21336862,-122.366304,37.8089413,90
65284563,-122.385602,37.7606872,3
293576644,-122.457915,37.7982587,25
65284587,-122.445953,37.726365,81
65284600,-122.447477,37.724514,79
65284619,-122.449173,37.7230153,88
65284635,-122.447773,37.7210863,70
65284661,-122.446975,37.724138,73
65284677,-122.404497,37.747208,21
65284691,-122.404773,37.748595,7
65284696,-122.405276,37.748774,7
65284708,-122.406473,37.7488038,11
65284716,-122.451208,37.714294,99
65284738,-122.453984,37.71249,93
65284748,-122.455088,37.711901,91
65284786,-122.449991,37.724109,104
65284789,-122.450073,37.723042,96
65284795,-122.449893,37.723033,96
65284805,-122.47252,37.7127752,59
65284820,-122.471232,37.71139,56
65284828,-122.470581,37.712704,58
65284849,-122.471145,37.7125615,58
65284851,-122.471206,37.7129245,66
420504175,-122.478979,37.7209174,41
65284868,-122.470895,37.712806,66
65284885,-122.408169,37.7394482,38
258969415,-122.423675,37.7717549,28
258969416,-122.422643,37.7725583,24
258969417,-122.422002,37.7730618,21
258969418,-122.420723,37.7740931,19
258969419,-122.420344,37.7743877,20
258969420,-122.417623,37.7765043,30
258969421,-122.416327,37.7775423,29
258969422,-122.414778,37.778746,20
258969423,-122.41255,37.7805055,23
258969424,-122.410331,37.7822585,16
258969425,-122.419305,37.7750418,27
65284935,-122.410038,37.7346822,12
258969426,-122.419178,37.7751446,27
65284937,-122.411507,37.733796,15
65284943,-122.484842,37.7173055,38
65284945,-122.398966,37.7794219,10
65284950,-122.39806,37.779567,9
65284960,-122.474439,37.717849,56
65284974,-122.42607,37.775525,25
65284986,-122.410433,37.716414,96
65284996,-122.496504,37.763982,45
65285008,-122.495952,37.7627315,43
65383327,-122.494243,37.6986152,65
307636416,-122.467175,37.7464664,214
65285017,-122.495392,37.7636045,43
65285050,-122.403537,37.748118,3
65285055,-122.403495,37.7486062,4
65285060,-122.402857,37.7494049,11
65285081,-122.364503,37.730169,0
65285083,-122.363727,37.731001,0
258281361,-122.495165,37.7090927,71
65285090,-122.364606,37.7315,0
258281364,-122.497935,37.7098833,64
65285093,-122.36403,37.729906,0
258281365,-122.498175,37.7098833,64
65285094,-122.363589,37.72966,-2
65285096,-122.362825,37.729234,1
65285103,-122.362848,37.730465,-1
65285109,-122.422187,37.781286,47
423748901,-122.430784,37.7579237,66
65285119,-122.496628,37.781042,96
65285123,-122.49877,37.780943,107
65285124,-122.358018,37.727711,8
65285127,-122.358481,37.72843,1
65285129,-122.416509,37.791098,90
65285130,-122.416587,37.791425,90
65285133,-122.405624,37.749854,11
65285155,-122.485211,37.716209,22
65285164,-122.485783,37.718148,33
65285170,-122.401875,37.7994478,23
65285175,-122.401926,37.7997238,23
65285181,-122.405276,37.7890168,39
65285183,-122.404812,37.789071,39
65383540,-122.440525,37.7082134,111
307636629,-122.469961,37.7470605,185
65285239,-122.392053,37.786765,21
65285329,-122.404543,37.7321829,16
65285332,-122.404581,37.7321465,16
442724325,-122.444826,37.7596565,140
65285380,-122.457058,37.7101978,94
65285414,-122.429497,37.7839701,47
65285435,-122.474978,37.713667,38
65285446,-122.474108,37.713223,39
65285454,-122.41503,37.7322441,28
65285464,-122.418968,37.7322307,28
300754718,-122.424257,37.7366201,62
65285504,-122.42801,37.783395,51
65285523,-122.416094,37.7317689,10
318255177,-122.493538,37.7295876,23
318255178,-122.493375,37.7296284,23
65285538,-122.413787,37.7323445,13
65482200,-122.487514,37.695928,51
65482204,-122.487506,37.6953914,51
300754802,-122.424045,37.7372789,64
65285594,-122.403053,37.728338,19
65285599,-122.402473,37.726602,19
300459877,-122.385616,37.7696082,-1
65285615,-122.394917,37.778302,6
65285620,-122.395288,37.777996,6
65285622,-122.395718,37.7776769,6
65285626,-122.404207,37.7454775,23
300459893,-122.386375,37.7710366,0
65285635,-122.40391,37.7455786,23
300459900,-122.386338,37.7697112,-1
300459901,-122.38624,37.7697195,-1
300459905,-122.38649,37.7711504,0
300459907,-122.387024,37.7724744,-1
300459909,-122.387334,37.7731987,3
300459910,-122.386867,37.7733507,5
65285646,-122.461169,37.795024,69
65285648,-122.461392,37.795228,65
300459913,-122.386619,37.7737628,2
65285650,-122.461687,37.795497,65
65285655,-122.462014,37.799559,39
300459923,-122.382177,37.7744766,0
300459936,-122.387829,37.7763542,0
300459937,-122.387768,37.7764322,0
65285673,-122.461625,37.7994062,39
300459940,-122.387751,37.7766577,0
65285688,-122.448879,37.778389,106
65285698,-122.450766,37.7788191,109
300459967,-122.392108,37.7746406,13
300459968,-122.39183,37.7743887,13
300459971,-122.393985,37.7731131,0
65285714,-122.398204,37.7352963,27
65285743,-122.447959,37.796855,24
65285748,-122.448031,37.7973837,24
65285759,-122.408125,37.737657,34
293577846,-122.448083,37.8010935,8
260543345,-122.424782,37.7707362,34
260543349,-122.424894,37.7707781,34
65285808,-122.405509,37.775815,7
318255459,-122.491976,37.7289292,25
239601878,-122.400495,37.7743637,4
239601887,-122.400838,37.7747301,5
65285848,-122.406707,37.7723427,5
65285858,-122.433774,37.7907586,75
239601901,-122.400872,37.7749064,5
300460131,-122.391946,37.7742973,5
65285870,-122.475672,37.7197693,50
65285911,-122.409783,37.735467,23
65285925,-122.410968,37.735184,23
300460233,-122.392869,37.773611,0
65285988,-122.403507,37.730226,19
65285998,-122.402088,37.7267861,16
65286004,-122.401496,37.724756,16
65286016,-122.394911,37.7723221,-4
65286018,-122.393237,37.770965,3
65286022,-122.450835,37.7793211,109
65286030,-122.453779,37.7795518,73
65286067,-122.449547,37.7807932,80
29891973,-122.389024,37.6750612,6
65286126,-122.406369,37.775457,7
258970629,-122.467258,37.7620546,81
258970630,-122.468331,37.7620139,79
258970631,-122.469404,37.7619664,79
258970632,-122.470468,37.7619257,77
65286142,-122.40734,37.7739772,9
258970633,-122.471541,37.7618714,79
258970634,-122.47266,37.7618261,85
258970636,-122.474863,37.7617357,77
258970637,-122.475912,37.7616694,76
65286148,-122.407683,37.7737533,9
318255790,-122.49195,37.7288138,25
65286153,-122.407771,37.773166,8
65286177,-122.44787,37.746915,208
65286184,-122.447091,37.746856,179
65286187,-122.446648,37.74676,179
65286219,-122.452507,37.7955348,28
65286222,-122.452447,37.7957315,28
65286228,-122.392277,37.7852806,26
65286270,-122.396012,37.7870093,10
65286274,-122.39445,37.7883591,22
65384601,-122.429412,37.7057091,153
65384608,-122.429489,37.705644,153
65384613,-122.428907,37.7054669,153
65286340,-122.441409,37.767811,112
272538579,-122.401886,37.7919884,60
65286374,-122.475686,37.789812,74
65286387,-122.47571,37.790062,74
65286393,-122.405087,37.754939,22
65286396,-122.405032,37.754363,22
65286413,-122.364278,37.716456,1
65286418,-122.363474,37.717329,1
65286420,-122.363073,37.718232,0
65384745,-122.482178,37.7021038,19
65384748,-122.482458,37.7023097,19
65286435,-122.40576,37.761907,28
318256096,-122.492808,37.7328256,34
303213602,-122.394765,37.7371123,7
65286469,-122.362649,37.728374,2
65286476,-122.364532,37.729397,0
65286507,-122.393663,37.763296,15
65286515,-122.392363,37.7628297,13
65286536,-122.462754,37.733144,140
65286540,-122.461732,37.733039,157
65286547,-122.460429,37.732629,173
65286556,-122.394059,37.7790256,6
65286560,-122.394289,37.778833,6
65286583,-122.365704,37.72666,20
65286590,-122.365296,37.726794,6
65286605,-122.39269,37.753073,15
303213749,-122.395635,37.7296917,21
65286610,-122.392578,37.751942,27
302033959,-122.385832,37.7660678,-1
65286623,-122.45501,37.798227,27
65286633,-122.455098,37.7989996,23
65286641,-122.463277,37.749987,168
65286643,-122.463967,37.749569,178
300755868,-122.423804,37.7412021,37
300755875,-122.424062,37.7412772,40
65286673,-122.46633,37.7481193,219
65286678,-122.466024,37.747508,232
258971201,-122.47084,37.7508695,172
29892598,-122.398903,37.7168465,49
300755946,-122.423822,37.7398921,52
65286744,-122.39695,37.773882,3
65286755,-122.39268,37.7492306,2
65286776,-122.463004,37.750837,163
300756001,-122.424059,37.7398373,52
65286791,-122.463316,37.750168,168
65286796,-122.478673,37.792674,54
65286797,-122.478731,37.792941,54
302034179,-122.387863,37.7711764,2
65286844,-122.440269,37.729839,62
302034188,-122.387959,37.7721321,3
65286864,-122.408429,37.77369,8
65286866,-122.396335,37.7936723,12
302034205,-122.386896,37.7721956,-1
302034219,-122.389488,37.7720533,4
302034224,-122.389185,37.7688101,-1
303705617,-122.404526,37.7315119,19
65286908,-122.407114,37.73906,5
266640144,-122.457238,37.6928169,78
302034278,-122.386365,37.7699863,-2
65286949,-122.463982,37.722327,73
302034288,-122.387678,37.7699012,0
65286955,-122.464254,37.723159,69
300756176,-122.423999,37.7400898,52
65286961,-122.447174,37.7230262,73
343524081,-122.468281,37.7707134,79
65286973,-122.448477,37.7213714,80
65286986,-122.448517,37.718922,81
65286991,-122.420083,37.708311,36
65286997,-122.471327,37.7125783,54
300461271,-122.38971,37.7531507,7
300461277,-122.389736,37.7538497,7
65287022,-122.471704,37.7126801,54
65287033,-122.471617,37.7139399,65
65287042,-122.472485,37.7128974,59
65287047,-122.483005,37.720664,30
303214197,-122.397456,37.7228264,10
65287061,-122.386523,37.736795,24
65287063,-122.38657,37.73672,24
307638472,-122.424331,37.7757547,27
420506390,-122.505163,37.7417513,10
65287088,-122.362581,37.72493,0
65287089,-122.363241,37.72539,-2
65287092,-122.364572,37.726168,5
65287098,-122.365943,37.717424,3
65287100,-122.365141,37.718285,2
65287102,-122.364329,37.719158,2
65287105,-122.363209,37.720362,1
65287111,-122.422837,37.7845399,69
371151312,-122.40554,37.784327,23
65287128,-122.424714,37.7854186,75
302034465,-122.394405,37.7726884,-4
302034468,-122.394942,37.7699768,4
302034469,-122.396109,37.7709242,0
65287134,-122.393445,37.786472,16
65287137,-122.394371,37.78574,14
65287139,-122.394607,37.785553,14
65287144,-122.43487,37.724588,48
65287147,-122.436619,37.725421,38
65287158,-122.459025,37.741795,196
371151355,-122.406554,37.7835,31
65287172,-122.456929,37.742102,180
371151363,-122.405416,37.7844255,28
65287176,-122.403076,37.774709,8
65287179,-122.403292,37.774538,8
65287183,-122.4058,37.791778,51
65287185,-122.406345,37.791709,60
371151373,-122.404869,37.7839997,28
65287191,-122.385821,37.736303,32
65287193,-122.38631,37.7363111,32
65287201,-122.415127,37.779789,25
371151391,-122.406034,37.7830823,34
65287204,-122.416786,37.7795838,43
65287209,-122.421709,37.778957,23
65483845,-122.492819,37.6930959,74
65287211,-122.423354,37.778747,27
65483847,-122.4936,37.6927766,76
65287213,-122.425003,37.7785297,29
65287216,-122.426641,37.778329,28
65287225,-122.429771,37.7779285,34
65287229,-122.430773,37.7778066,37
65287232,-122.431575,37.7777,40
65287235,-122.433219,37.77749,56
65287237,-122.434864,37.777281,64
65287240,-122.436507,37.777068,62
65287243,-122.438138,37.7768746,72
420506566,-122.50914,37.7584196,8
65287245,-122.439844,37.776644,77
65287251,-122.441488,37.776435,73
65287254,-122.443132,37.776226,76
65287260,-122.44478,37.776017,73
65287261,-122.446471,37.775802,84
65287262,-122.447443,37.775678,87
65287265,-122.448068,37.775599,97
65287273,-122.44885,37.775499,102
302034613,-122.397561,37.7703297,0
65287277,-122.449708,37.77539,108
65287280,-122.45135,37.7751897,110
65287285,-122.452912,37.7749793,106
65287287,-122.454649,37.7747562,85
65287288,-122.455275,37.7746748,85
65287290,-122.456296,37.7745459,74
65287298,-122.458382,37.7743026,73
65287303,-122.459486,37.774167,70
65287305,-122.460537,37.7740371,70
65483942,-122.45849,37.70604,111
65287308,-122.46162,37.773895,69
65483944,-122.457755,37.7047391,115
65287310,-122.462684,37.77376,71
65483946,-122.457309,37.7041211,123
65287313,-122.463749,37.773624,70
65287315,-122.464812,37.773489,74
257497052,-122.495743,37.6982334,62
65483952,-122.456875,37.7034962,135
65287319,-122.465883,37.773398,72
65483954,-122.456379,37.7028891,135
65287322,-122.466952,37.773351,73
65287324,-122.468024,37.773304,71
358861889,-122.445038,37.748483,218
65287327,-122.469092,37.773257,71
65287329,-122.47124,37.773162,71
65287332,-122.471834,37.773143,75
65287336,-122.472297,37.773114,72
65287338,-122.473428,37.773063,69
65287341,-122.474551,37.773011,69
65287342,-122.475614,37.772962,67
303706068,-122.403063,37.727761,19
65287345,-122.476694,37.772913,67
65287347,-122.477767,37.772864,65
65287349,-122.478837,37.772815,60
65287351,-122.479905,37.772766,54
65287354,-122.480979,37.772716,51
65287356,-122.482049,37.772667,56
65287359,-122.483119,37.772618,54
65287360,-122.484194,37.772569,51
303706087,-122.402371,37.7279267,20
65287362,-122.485262,37.77252,52
65287366,-122.486334,37.772472,51
65287367,-122.487398,37.772423,51
65287369,-122.488471,37.772374,50
65287373,-122.489539,37.772325,48
65287375,-122.490617,37.772276,47
65287377,-122.491688,37.772227,46
65287378,-122.492761,37.772179,44
65287384,-122.493832,37.77213,44
65287388,-122.494903,37.772081,44
65287391,-122.495972,37.772032,44
65287394,-122.497047,37.771983,43
65287395,-122.498114,37.771934,40
65287396,-122.499183,37.771885,39
263986078,-122.480534,37.7914603,27
65287440,-122.449421,37.7466529,214
65287442,-122.449829,37.746845,213
302034789,-122.396721,37.7688526,0
302034790,-122.395669,37.7693043,1
302034791,-122.394609,37.7675419,5
302034792,-122.394054,37.76707,5
65287456,-122.451179,37.747361,210
65287458,-122.451762,37.747984,190
65287464,-122.45212,37.748669,184
65287466,-122.452123,37.749351,184
65287468,-122.452133,37.751236,168
302034811,-122.39443,37.7667246,4
65287477,-122.451687,37.752299,187
302034815,-122.39361,37.7674609,3
65287483,-122.451114,37.752556,192
65287486,-122.450733,37.752748,216
302034830,-122.394164,37.7666093,4
65287496,-122.450709,37.753616,245
65287502,-122.451111,37.753931,245
358862071,-122.443668,37.749054,179
65287510,-122.45257,37.753542,265
65287520,-122.455537,37.753774,195
302034859,-122.395477,37.7676202,5
65287529,-122.407863,37.798217,32
65287542,-122.465347,37.736297,113
65287590,-122.464897,37.733599,121
258972095,-122.472437,37.7216035,55
65287605,-122.462199,37.766155,85
258972096,-122.472166,37.7268189,61
65287612,-122.462096,37.765162,87
65287616,-122.462031,37.764225,86
65287619,-122.461901,37.762363,93
65287621,-122.46177,37.760499,104
343524758,-122.465625,37.7687951,77
65287649,-122.46039,37.759338,143
65287655,-122.46376,37.788684,75
65287660,-122.463618,37.786722,64
65287662,-122.463503,37.785131,59
65287664,-122.463483,37.784856,59
65287668,-122.463351,37.782989,57
65287672,-122.463076,37.779139,61
65287674,-122.462941,37.777283,59
302035013,-122.389269,37.7678803,0
65287678,-122.462805,37.775418,62
65287683,-122.459579,37.7662002,88
65287687,-122.459953,37.765257,95
65287689,-122.459888,37.764319,88
65287691,-122.45979,37.762926,95
65287697,-122.461501,37.78724,74
65287699,-122.461471,37.786816,67
65287700,-122.461369,37.785403,63
65287702,-122.461336,37.784957,58
65287705,-122.461207,37.783087,59
65287709,-122.460931,37.779235,58
65287711,-122.460796,37.77738,60
65287714,-122.460661,37.775517,63
65287720,-122.465887,37.7435737,145
65287725,-122.466765,37.7413424,123
65484366,-122.462381,37.6973406,98
65484367,-122.462009,37.6973611,100
65287734,-122.467997,37.740006,108
65287736,-122.469667,37.738505,96
303706463,-122.402234,37.7253265,18
65287741,-122.470963,37.737649,92
65484377,-122.458747,37.6974906,147
65287744,-122.472089,37.737598,100
65484379,-122.458095,37.6975246,147
65287746,-122.473161,37.73755,99
65287756,-122.474233,37.737476,92
65287762,-122.475357,37.7374545,83
65287763,-122.476368,37.737407,76
65287766,-122.477444,37.73736,72
343524878,-122.465548,37.7687272,77
65287769,-122.4785,37.737313,70
65287773,-122.479602,37.737266,67
65287774,-122.480655,37.737219,65
65287776,-122.481727,37.737172,60
65287782,-122.482827,37.737469,58
65287789,-122.48495,37.737117,54
65287805,-122.487474,37.73696,41
65287831,-122.490085,37.7379102,37
65287834,-122.49037,37.7378932,37
65287849,-122.491335,37.737293,30
65287857,-122.492471,37.737069,29
65287863,-122.49354,37.736706,30
65287867,-122.494132,37.7366343,29
65287871,-122.494591,37.736605,27
65287875,-122.495659,37.736558,26
65287878,-122.496724,37.736511,26
65287879,-122.497798,37.736464,25
65287881,-122.498869,37.736417,20
65287885,-122.499939,37.736371,19
300757102,-122.406853,37.7741609,7
65287922,-122.431349,37.736618,127
65287928,-122.430791,37.73609,123
65287932,-122.430246,37.73556,98
65287934,-122.429699,37.735027,83
65287942,-122.41894,37.737897,74
65287945,-122.41799,37.737805,74
65287947,-122.416575,37.737668,66
65287949,-122.418285,37.746694,25
65287952,-122.417823,37.745957,27
65287956,-122.417599,37.7458705,27
65287958,-122.41724,37.745718,27
65287960,-122.416559,37.745439,29
65287966,-122.416103,37.745253,36
343525078,-122.465608,37.7680012,80
65287987,-122.415693,37.745103,51
343525100,-122.466269,37.7664746,79
65288014,-122.418159,37.746078,25
65288035,-122.475253,37.717415,53
65288046,-122.475792,37.803651,66
266641296,-122.454759,37.6921946,73
65484720,-122.414269,37.7040191,9
65288088,-122.474991,37.799961,81
65484724,-122.413265,37.7034826,5
65288096,-122.474135,37.799951,75
343525209,-122.465016,37.7680623,80
343525231,-122.465222,37.768544,80
65288140,-122.47325,37.8032758,67
65288150,-122.442679,37.7085189,108
65288155,-122.442851,37.7088313,99
65288165,-122.441149,37.780293,74
65288170,-122.441739,37.78013,89
65288176,-122.463627,37.754788,130
65288178,-122.46459,37.754751,141
65288182,-122.465662,37.754709,145
65288184,-122.46673,37.754668,151
65288193,-122.467803,37.754626,154
65288215,-122.47001,37.755432,166
65288232,-122.470995,37.755772,173
65288238,-122.472124,37.754389,147
258972742,-122.457178,37.7100552,96
65288256,-122.473344,37.755549,130
65288264,-122.473262,37.754381,130
258972759,-122.460511,37.7102277,87
65288271,-122.474335,37.754334,121
65288273,-122.475406,37.754287,112
65288277,-122.476477,37.7542374,103
65288280,-122.477549,37.754193,101
65288282,-122.478616,37.754146,99
65288284,-122.479687,37.754099,96
65288285,-122.480759,37.754051,96
258972776,-122.462997,37.7112027,77
258972777,-122.463564,37.7113724,77
258972778,-122.465268,37.7117105,73
258972779,-122.466982,37.7114586,64
65288289,-122.481832,37.754004,95
65288290,-122.482899,37.753957,94
65288293,-122.483974,37.75391,95
65288295,-122.485045,37.753863,94
65288298,-122.486118,37.753815,91
65288302,-122.487183,37.753769,88
65288304,-122.488264,37.753721,90
303707030,-122.403701,37.7199768,70
65288306,-122.489324,37.753674,90
65288308,-122.490401,37.753627,90
65288311,-122.491475,37.753579,78
65288315,-122.492548,37.753532,66
65288317,-122.493619,37.753485,60
65288319,-122.494691,37.753437,53
65288321,-122.495306,37.753412,53
65288322,-122.49576,37.75339,48
65288324,-122.496835,37.753343,44
65288329,-122.497903,37.753296,40
65288332,-122.498972,37.753248,33
65288334,-122.500045,37.753201,30
65288336,-122.501118,37.753154,26
65288353,-122.508432,37.75283,9
258972866,-122.43116,37.7305145,36
258972867,-122.433289,37.729759,39
258972868,-122.433913,37.729273,34
258972869,-122.434423,37.7286965,34
258972870,-122.434911,37.7281405,36
258972871,-122.435929,37.726694,40
258972872,-122.436967,37.7247924,40
258972873,-122.437354,37.723705,42
258972874,-122.438561,37.721632,43
258972875,-122.441269,37.718592,46
258972878,-122.442328,37.7177576,51
258972881,-122.44338,37.716929,52
258972883,-122.444511,37.716042,57
258972884,-122.445827,37.715236,58
258972885,-122.447203,37.7146105,61
258972886,-122.448887,37.7138365,76
258972887,-122.451892,37.7120325,91
258776295,-122.448215,37.8010647,8
65288455,-122.471168,37.755099,185
65288472,-122.4719,37.755586,164
65288482,-122.472381,37.755943,144
65288495,-122.472409,37.75587,144
65288552,-122.450816,37.80118,5
65288554,-122.451683,37.799749,12
65288560,-122.420322,37.709912,51
65288564,-122.420947,37.708496,37
65288571,-122.415957,37.785775,46
65288577,-122.416331,37.785727,45
65288585,-122.42551,37.737754,73
65288590,-122.424859,37.7374103,67
65288593,-122.424036,37.7373671,64
